meeting_id,bank,meeting_date,doc_id,document_subtype,category,title,speaker,date_au,days_after_meeting,text_file,source_url,meeting_relation,linkage_confidence
RIKSBANK_2024_06_H,RIKSBANK,2024-06-01,DOC_5BA427702713,speech,Speeches,Erik Thedeen At The Committee On Finance An Uncertain Environment Requires A High Level Of Preparedness,Erik Thedéen,2024-06-01,0,data\RIKSBANK\Speeches\2024-06-01 - Erik Thedéen - Erik Thedeen At The Committee On Finance An Uncertain Environment Requires A High Level Of Preparedness.txt,https://www.riksbank.se/en-gb/press-and-published/speeches-and-presentations/2024/erik-thedeen-at-the-committee-on-finance-an-uncertain-environment-requires-a-high-level-of-preparedness/,speech_after_meeting,0.7
RIKSBANK_2024_06_H,RIKSBANK,2024-06-01,DOC_01BDDB5E2091,speech,Speeches,Erik Thedeen Better Economic Performance Thanks To Economic Policy Frameworks,Erik Thedéen,2024-06-01,0,data\RIKSBANK\Speeches\2024-06-01 - Erik Thedéen - Erik Thedeen Better Economic Performance Thanks To Economic Policy Frameworks.txt,https://www.riksbank.se/en-gb/press-and-published/speeches-and-presentations/2024/erik-thedeen-better-economic-performance-thanks-to-economic-policy-frameworks/,speech_after_meeting,0.7
RIKSBANK_2024_06_H,RIKSBANK,2024-06-01,DOC_A880B8466A22,speech,Speeches,Erik Thedeen Charting The Course Prudential Regulation And Supervision For Smooth Sailing,Erik Thedéen,2024-06-01,0,data\RIKSBANK\Speeches\2024-06-01 - Erik Thedéen - Erik Thedeen Charting The Course Prudential Regulation And Supervision For Smooth Sailing.txt,https://www.riksbank.se/en-gb/press-and-published/speeches-and-presentations/2024/erik-thedeen-charting-the-course-prudential-regulation-and-supervision-for-smooth-sailing/,speech_after_meeting,0.7
RIKSBANK_2024_06_H,RIKSBANK,2024-06-01,DOC_22844527C24A,speech,Speeches,Erik Thedeen Committee On Finance Hearing On Monetary Policy,Erik Thedéen,2024-06-01,0,data\RIKSBANK\Speeches\2024-06-01 - Erik Thedéen - Erik Thedeen Committee On Finance Hearing On Monetary Policy.txt,https://www.riksbank.se/en-gb/press-and-published/speeches-and-presentations/2024/erik-thedeen-committee-on-finance-hearing-on-monetary-policy/,speech_after_meeting,0.7
RIKSBANK_2024_06_H,RIKSBANK,2024-06-01,DOC_A8616B35AAB5,speech,Speeches,Erik Thedeen Committee On Finance Hearing On Monetary Policy2,Erik Thedéen,2024-06-01,0,data\RIKSBANK\Speeches\2024-06-01 - Erik Thedéen - Erik Thedeen Committee On Finance Hearing On Monetary Policy2.txt,https://www.riksbank.se/en-gb/press-and-published/speeches-and-presentations/2024/erik-thedeen-committee-on-finance-hearing-on-monetary-policy2/,speech_after_meeting,0.7
RIKSBANK_2024_06_H,RIKSBANK,2024-06-01,DOC_BE8B0A0B52BC,speech,Speeches,Erik Thedeen In Copenhagen And Malmo,,2024-06-01,0,data\RIKSBANK\Speeches\2024-06-01 - Erik Thedeen In Copenhagen And Malmo.txt,https://www.riksbank.se/en-gb/press-and-published/speeches-and-presentations/2024/erik-thedeen-in-copenhagen-and-malmo/,speech_after_meeting,0.7
RIKSBANK_2024_06_H,RIKSBANK,2024-06-01,DOC_98C4D19360E0,speech,Speeches,Erik Thedeen Inflation Is Close To Target Monetary Policy Is Being Adjusted With Caution,Erik Thedéen,2024-06-01,0,data\RIKSBANK\Speeches\2024-06-01 - Erik Thedéen - Erik Thedeen Inflation Is Close To Target Monetary Policy Is Being Adjusted With Caution.txt,https://www.riksbank.se/en-gb/press-and-published/speeches-and-presentations/2024/erik-thedeen-inflation-is-close-to-target-monetary-policy-is-being-adjusted-with-caution/,speech_after_meeting,0.7
RIKSBANK_2024_06_H,RIKSBANK,2024-06-01,DOC_CEDAA1C9A521,speech,Speeches,Erik Thedeen Keynote Address At Osc Dialogue 2024,Erik Thedéen,2024-06-01,0,data\RIKSBANK\Speeches\2024-06-01 - Erik Thedéen - Erik Thedeen Keynote Address At Osc Dialogue 2024.txt,https://www.riksbank.se/en-gb/press-and-published/speeches-and-presentations/2024/erik-thedeen-keynote-address-at-osc-dialogue-2024/,speech_after_meeting,0.7
RIKSBANK_2024_06_H,RIKSBANK,2024-06-01,DOC_CA910D5F7EEC,speech,Speeches,Erik Thedeen Monetary Policy Needs To Be Adapted Cautiously,Erik Thedéen,2024-06-01,0,data\RIKSBANK\Speeches\2024-06-01 - Erik Thedéen - Erik Thedeen Monetary Policy Needs To Be Adapted Cautiously.txt,https://www.riksbank.se/en-gb/press-and-published/speeches-and-presentations/2024/erik-thedeen-monetary-policy-needs-to-be-adapted-cautiously/,speech_after_meeting,0.7
RIKSBANK_2024_06_H,RIKSBANK,2024-06-01,DOC_8941C00675E1,speech,Speeches,Erik Thedeen New Challenges Demand A Holistic Approach To Systemic Liquidity Risk,Erik Thedéen,2024-06-01,0,data\RIKSBANK\Speeches\2024-06-01 - Erik Thedéen - Erik Thedeen New Challenges Demand A Holistic Approach To Systemic Liquidity Risk.txt,https://www.riksbank.se/en-gb/press-and-published/speeches-and-presentations/2024/erik-thedeen-new-challenges-demand-a-holistic-approach-to-systemic-liquidity-risk/,speech_after_meeting,0.7
RIKSBANK_2024_06_H,RIKSBANK,2024-06-01,DOC_98FC34E13654,speech,Speeches,Erik Thedeen On Monetary Policy In 2023 The Riksbanks Policy Rate Rises Contributed To Lower Inflation,Erik Thedéen,2024-06-01,0,data\RIKSBANK\Speeches\2024-06-01 - Erik Thedéen - Erik Thedeen On Monetary Policy In 2023 The Riksbanks Policy Rate Rises Contributed To Lower Inflation.txt,https://www.riksbank.se/en-gb/press-and-published/speeches-and-presentations/2024/erik-thedeen-on-monetary-policy-in-2023--the-riksbanks-policy-rate-rises-contributed-to-lower-inflation/,speech_after_meeting,0.7
RIKSBANK_2024_06_H,RIKSBANK,2024-06-01,DOC_925CDC81068D,speech,Speeches,Erik Thedeen Pleasing That Inflation Has Fallen Back,Erik Thedéen,2024-06-01,0,data\RIKSBANK\Speeches\2024-06-01 - Erik Thedéen - Erik Thedeen Pleasing That Inflation Has Fallen Back.txt,https://www.riksbank.se/en-gb/press-and-published/speeches-and-presentations/2024/erik-thedeen-pleasing-that-inflation-has-fallen-back/,speech_after_meeting,0.7
RIKSBANK_2024_06_H,RIKSBANK,2024-06-01,DOC_6BE49F0422A0,speech,Speeches,Erik Thedeen Productivity A Key Factor For Longer Term Developments,Erik Thedéen,2024-06-01,0,data\RIKSBANK\Speeches\2024-06-01 - Erik Thedéen - Erik Thedeen Productivity A Key Factor For Longer Term Developments.txt,https://www.riksbank.se/en-gb/press-and-published/speeches-and-presentations/2024/erik-thedeen-productivity--a-key-factor-for-longer-term-developments/,speech_after_meeting,0.7
RIKSBANK_2024_06_H,RIKSBANK,2024-06-01,DOC_47D3FEE10679,speech,Speeches,Erik Thedeen Reflections On The High Inflation In Recent Years,Erik Thedéen,2024-06-01,0,data\RIKSBANK\Speeches\2024-06-01 - Erik Thedéen - Erik Thedeen Reflections On The High Inflation In Recent Years.txt,https://www.riksbank.se/en-gb/press-and-published/speeches-and-presentations/2024/erik-thedeen-reflections-on-the-high-inflation-in-recent-years/,speech_after_meeting,0.7
RIKSBANK_2024_06_H,RIKSBANK,2024-06-01,DOC_A7A9A7905448,speech,Speeches,Erik Thedeen The Economic Situation And Current Monetary Policy,Erik Thedéen visits Skellefteå,2024-06-01,0,data\RIKSBANK\Speeches\2024-06-01 - Erik Thedéen visits Skellefteå - Erik Thedeen The Economic Situation And Current Monetary Policy.txt,https://www.riksbank.se/en-gb/press-and-published/speeches-and-presentations/2024/erik-thedeen-the-economic-situation-and-current-monetary-policy/,speech_after_meeting,0.7
RIKSBANK_2024_06_H,RIKSBANK,2024-06-01,DOC_7D0967E06922,speech,Speeches,Erik Thedeen Visits Norrkoping,Erik Thedéen visits Norrköping,2024-06-01,0,data\RIKSBANK\Speeches\2024-06-01 - Erik Thedéen visits Norrköping - Erik Thedeen Visits Norrkoping.txt,https://www.riksbank.se/en-gb/press-and-published/speeches-and-presentations/2024/erik-thedeen-visits-norrkoping/,speech_after_meeting,0.7
RIKSBANK_2024_06_H,RIKSBANK,2024-06-01,DOC_CE7E711E10A0,speech,Speeches,Jansson Inflation On Firmer Ground A Rate Cut In The First Half Of The Year Is A Possibility,Per Jansson,2024-06-01,0,data\RIKSBANK\Speeches\2024-06-01 - Per Jansson - Jansson Inflation On Firmer Ground A Rate Cut In The First Half Of The Year Is A Possibility.txt,https://www.riksbank.se/en-gb/press-and-published/speeches-and-presentations/2024/jansson-inflation-on-firmer-ground--a-rate-cut-in-the-first-half-of-the-year-is-a-possibility/,speech_after_meeting,0.7
RIKSBANK_2024_06_H,RIKSBANK,2024-06-01,DOC_262AF5A01350,speech,Speeches,Jansson Interest Rates Have Peaked,Per Jansson,2024-06-01,0,data\RIKSBANK\Speeches\2024-06-01 - Per Jansson - Jansson Interest Rates Have Peaked.txt,https://www.riksbank.se/en-gb/press-and-published/speeches-and-presentations/2024/jansson-interest-rates-have-peaked/,speech_after_meeting,0.7
RIKSBANK_2024_06_H,RIKSBANK,2024-06-01,DOC_DEDC9C058175,speech,Speeches,Martin Floden Important To Communicate Clearly Despite Constant Uncertainty,Martin Flodén,2024-06-01,0,data\RIKSBANK\Speeches\2024-06-01 - Martin Flodén - Martin Floden Important To Communicate Clearly Despite Constant Uncertainty.txt,https://www.riksbank.se/en-gb/press-and-published/speeches-and-presentations/2024/martin-floden-important-to-communicate-clearly-despite-constant-uncertainty/,speech_after_meeting,0.7
RIKSBANK_2024_06_H,RIKSBANK,2024-06-01,DOC_F4424CFDC19B,speech,Speeches,Martin Floden Visits Borlange,Martin Flodén visits Borlänge,2024-06-01,0,data\RIKSBANK\Speeches\2024-06-01 - Martin Flodén visits Borlänge - Martin Floden Visits Borlange.txt,https://www.riksbank.se/en-gb/press-and-published/speeches-and-presentations/2024/martin-floden-visits-borlange/,speech_after_meeting,0.7
RIKSBANK_2024_06_H,RIKSBANK,2024-06-01,DOC_508CCFA4893C,speech,Speeches,Per Jansson Committee On Finance Hearing On Monetary Policy,Per Jansson,2024-06-01,0,data\RIKSBANK\Speeches\2024-06-01 - Per Jansson - Per Jansson Committee On Finance Hearing On Monetary Policy.txt,https://www.riksbank.se/en-gb/press-and-published/speeches-and-presentations/2024/per-jansson-committee-on-finance-hearing-on-monetary-policy/,speech_after_meeting,0.7
RIKSBANK_2024_06_H,RIKSBANK,2024-06-01,DOC_6443B05DE9E1,speech,Speeches,Per Jansson Reassuring Inflationary Pressures But Uncertainty Abroad,Per Jansson,2024-06-01,0,data\RIKSBANK\Speeches\2024-06-01 - Per Jansson - Per Jansson Reassuring Inflationary Pressures But Uncertainty Abroad.txt,https://www.riksbank.se/en-gb/press-and-published/speeches-and-presentations/2024/per-jansson-reassuring-inflationary-pressures-but-uncertainty-abroad/,speech_after_meeting,0.7
RIKSBANK_2024_06_H,RIKSBANK,2024-06-01,DOC_9A99443CF93A,speech,Speeches,Per Jansson Responsible Wage Formation Benefits The Swedish Economy,Per Jansson,2024-06-01,0,data\RIKSBANK\Speeches\2024-06-01 - Per Jansson - Per Jansson Responsible Wage Formation Benefits The Swedish Economy.txt,https://www.riksbank.se/en-gb/press-and-published/speeches-and-presentations/2024/per-jansson-responsible-wage-formation-benefits-the-swedish-economy/,speech_after_meeting,0.7
RIKSBANK_2024_06_H,RIKSBANK,2024-06-01,DOC_9C9EDA1C6D09,speech,Speeches,Per Jansson Responsible Wage Formation Pays Off,Per Jansson,2024-06-01,0,data\RIKSBANK\Speeches\2024-06-01 - Per Jansson - Per Jansson Responsible Wage Formation Pays Off.txt,https://www.riksbank.se/en-gb/press-and-published/speeches-and-presentations/2024/per-jansson-responsible-wage-formation-pays-off/,speech_after_meeting,0.7
RIKSBANK_2024_06_H,RIKSBANK,2024-06-01,DOC_B8D1A598E0E1,speech,Speeches,Thedeen A Year With The New Riksbank Act,Erik Thedéen,2024-06-01,0,data\RIKSBANK\Speeches\2024-06-01 - Erik Thedéen - Thedeen A Year With The New Riksbank Act.txt,https://www.riksbank.se/en-gb/press-and-published/speeches-and-presentations/2024/thedeen-a-year-with-the-new-riksbank-act/,speech_after_meeting,0.7
RIKSBANK_2024_06_A,RIKSBANK,2024-06-01,DOC_199A730F2083,statement,Monetary Policy,Monetary Policy Decision August 2024,,2024-06-01,0,data\RIKSBANK\Monetary Policy\2024-06-01 - Monetary Policy Decision August 2024.txt,https://www.riksbank.se/en-gb/monetary-policy/monetary-policy-report/2024/monetary-policy-decision-august-2024/,anchor_statement,1.0
RIKSBANK_2024_06_B,RIKSBANK,2024-06-01,DOC_795B2B6F0692,statement,Monetary Policy,Monetary Policy Decision December 2024,,2024-06-01,0,data\RIKSBANK\Monetary Policy\2024-06-01 - Monetary Policy Decision December 2024.txt,https://www.riksbank.se/en-gb/monetary-policy/monetary-policy-report/2024/monetary-policy-decision-december-2024/,anchor_statement,1.0
RIKSBANK_2024_06_C,RIKSBANK,2024-06-01,DOC_85FAD8810109,statement,Monetary Policy,Monetary Policy Decision February 2024,,2024-06-01,0,data\RIKSBANK\Monetary Policy\2024-06-01 - Monetary Policy Decision February 2024.txt,https://www.riksbank.se/en-gb/monetary-policy/monetary-policy-report/2024/monetary-policy-decision-february-2024/,anchor_statement,1.0
RIKSBANK_2024_06_D,RIKSBANK,2024-06-01,DOC_1F719FD3A09B,statement,Monetary Policy,Monetary Policy Decision June 2024,,2024-06-01,0,data\RIKSBANK\Monetary Policy\2024-06-01 - Monetary Policy Decision June 2024.txt,https://www.riksbank.se/en-gb/monetary-policy/monetary-policy-report/2024/monetary-policy-decision-june-2024/,anchor_statement,1.0
RIKSBANK_2024_06_E,RIKSBANK,2024-06-01,DOC_E744097131A3,statement,Monetary Policy,Monetary Policy Decision March 2024,,2024-06-01,0,data\RIKSBANK\Monetary Policy\2024-06-01 - Monetary Policy Decision March 2024.txt,https://www.riksbank.se/en-gb/monetary-policy/monetary-policy-report/2024/monetary-policy-decision-march-2024/,anchor_statement,1.0
RIKSBANK_2024_06_F,RIKSBANK,2024-06-01,DOC_17DDA1A10CFB,statement,Monetary Policy,Monetary Policy Decision May 2024,,2024-06-01,0,data\RIKSBANK\Monetary Policy\2024-06-01 - Monetary Policy Decision May 2024.txt,https://www.riksbank.se/en-gb/monetary-policy/monetary-policy-report/2024/monetary-policy-decision-may-2024/,anchor_statement,1.0
RIKSBANK_2024_06_G,RIKSBANK,2024-06-01,DOC_3DEE296ACAA4,statement,Monetary Policy,Monetary Policy Decision November 2024,,2024-06-01,0,data\RIKSBANK\Monetary Policy\2024-06-01 - Monetary Policy Decision November 2024.txt,https://www.riksbank.se/en-gb/monetary-policy/monetary-policy-report/2024/monetary-policy-decision-november-2024/,anchor_statement,1.0
RIKSBANK_2024_06_H,RIKSBANK,2024-06-01,DOC_150E3562AC77,statement,Monetary Policy,Monetary Policy Decision September 2024,,2024-06-01,0,data\RIKSBANK\Monetary Policy\2024-06-01 - Monetary Policy Decision September 2024.txt,https://www.riksbank.se/en-gb/monetary-policy/monetary-policy-report/2024/monetary-policy-decision-september-2024/,anchor_statement,1.0
RIKSBANK_2025_06_H,RIKSBANK,2025-06-01,DOC_354B182914E6,speech,Speeches,Aino Bunge Making It Easier To Borrow Will Not Solve Housing Market Challenges,Presentation,2025-06-01,0,data\RIKSBANK\Speeches\2025-06-01 - Presentation - Aino Bunge Making It Easier To Borrow Will Not Solve Housing Market Challenges.txt,https://www.riksbank.se/en-gb/press-and-published/speeches-and-presentations/2025/aino-bunge-making-it-easier-to-borrow-will-not-solve-housing-market-challenges/,speech_after_meeting,0.7
RIKSBANK_2025_06_H,RIKSBANK,2025-06-01,DOC_08B4DA0F6E9C,speech,Speeches,Aino Bunge Monetary Policy Must Be Forward Looking,Presentation,2025-06-01,0,data\RIKSBANK\Speeches\2025-06-01 - Presentation - Aino Bunge Monetary Policy Must Be Forward Looking.txt,https://www.riksbank.se/en-gb/press-and-published/speeches-and-presentations/2025/aino-bunge-monetary-policy-must-be-forward-looking/,speech_after_meeting,0.7
RIKSBANK_2025_06_H,RIKSBANK,2025-06-01,DOC_8079FFE6562D,speech,Speeches,Aino Bunge Swedish Economy Resilient In Troubled Times,Presentation,2025-06-01,0,data\RIKSBANK\Speeches\2025-06-01 - Presentation - Aino Bunge Swedish Economy Resilient In Troubled Times.txt,https://www.riksbank.se/en-gb/press-and-published/speeches-and-presentations/2025/aino-bunge-swedish-economy-resilient-in-troubled-times/,speech_after_meeting,0.7
RIKSBANK_2025_06_H,RIKSBANK,2025-06-01,DOC_AE8849F82796,speech,Speeches,Aino Bungelegislation Needed To Protect The Status Of Cash,Presentation,2025-06-01,0,data\RIKSBANK\Speeches\2025-06-01 - Presentation - Aino Bungelegislation Needed To Protect The Status Of Cash.txt,https://www.riksbank.se/en-gb/press-and-published/speeches-and-presentations/2025/aino-bungelegislation-needed-to-protect-the-status-of-cash/,speech_after_meeting,0.7
RIKSBANK_2025_06_H,RIKSBANK,2025-06-01,DOC_2670B4878D1E,speech,Speeches,Anna Breman Daring To Think Differently On The Riksbanks Monetary Policy Communication,,2025-06-01,0,data\RIKSBANK\Speeches\2025-06-01 - Anna Breman Daring To Think Differently On The Riksbanks Monetary Policy Communication.txt,https://www.riksbank.se/en-gb/press-and-published/speeches-and-presentations/2025/anna-breman-daring-to-think-differently--on-the-riksbanks-monetary-policy-communication/,speech_after_meeting,0.7
RIKSBANK_2025_06_H,RIKSBANK,2025-06-01,DOC_A621F94A42FC,speech,Speeches,Anna Breman In Kiruna How Trade Barriers Affect Swedish Growth And Inflation,,2025-06-01,0,data\RIKSBANK\Speeches\2025-06-01 - Anna Breman In Kiruna How Trade Barriers Affect Swedish Growth And Inflation.txt,https://www.riksbank.se/en-gb/press-and-published/speeches-and-presentations/2025/anna-breman-in-kiruna-how-trade-barriers-affect-swedish-growth-and-inflation/,speech_after_meeting,0.7
RIKSBANK_2025_06_H,RIKSBANK,2025-06-01,DOC_4CDF88BC148F,speech,Speeches,Anna Breman Monetary Policy Contributes To Stability In A Turbulent World,Presentation,2025-06-01,0,data\RIKSBANK\Speeches\2025-06-01 - Presentation - Anna Breman Monetary Policy Contributes To Stability In A Turbulent World.txt,https://www.riksbank.se/en-gb/press-and-published/speeches-and-presentations/2025/anna-breman-monetary-policy-contributes-to-stability-in-a-turbulent-world/,speech_after_meeting,0.7
RIKSBANK_2025_06_H,RIKSBANK,2025-06-01,DOC_BD6432FB223E,speech,Speeches,Anna Breman The Swedish Economy Is In A Good Position In A Turbulent World,Presentation,2025-06-01,0,data\RIKSBANK\Speeches\2025-06-01 - Presentation - Anna Breman The Swedish Economy Is In A Good Position In A Turbulent World.txt,https://www.riksbank.se/en-gb/press-and-published/speeches-and-presentations/2025/anna-breman-the-swedish-economy-is-in-a-good-position-in-a-turbulent-world/,speech_after_meeting,0.7
RIKSBANK_2025_06_H,RIKSBANK,2025-06-01,DOC_6EA882770714,speech,Speeches,Anna Seim Difficult To Forecast But The Krona Can Be Understood,,2025-06-01,0,data\RIKSBANK\Speeches\2025-06-01 - Anna Seim Difficult To Forecast But The Krona Can Be Understood.txt,https://www.riksbank.se/en-gb/press-and-published/speeches-and-presentations/2025/anna-seim-difficult-to-forecast-but-the-krona-can-be-understood/,speech_after_meeting,0.7
